,idx
39018,87865
39019,140483
39020,90570
39021,116554
39022,107863
39023,49069
39024,130010
39025,88312
39026,210726
39027,6233
39028,68287
39029,191338
39030,184370
39031,182438
39032,184304
39033,134770
39034,260592
39035,252575
39036,138269
39037,230449
39038,238254
39039,64197
39040,79170
39041,10790
39042,207380
39043,4616
39044,125735
39045,33550
39046,148179
39047,16842
39048,143150
39049,27387
39050,32935
39051,155324
39052,162004
39053,37492
39054,55074
39055,197642
39056,187756
39057,237181
39058,149522
39059,206231
39060,181574
39061,28787
39062,35756
39063,27228
39064,112817
39065,101327
39066,93588
39067,175053
39068,247191
39069,236364
39070,166803
39071,151051
39072,59248
39073,166590
39074,24083
39075,191172
39076,101802
39077,152829
39078,33540
39079,37666
39080,67934
39081,159570
39082,129136
39083,91072
39084,66544
39085,219741
39086,42397
39087,86523
39088,238501
39089,64116
39090,192308
39091,156813
39092,193945
39093,64917
39094,143693
39095,31789
39096,103974
39097,130493
39098,194950
39099,19327
39100,250387
39101,214365
39102,46035
39103,58535
39104,18161
39105,135999
39106,187257
39107,247019
39108,26575
39109,219436
39110,85323
39111,255338
39112,218849
39113,198896
39114,38717
39115,129499
39116,177003
39117,89882
39118,54628
39119,161672
39120,253419
39121,180782
39122,85480
39123,36444
39124,86597
39125,181994
39126,212795
39127,215548
39128,61213
39129,121332
39130,104825
39131,185123
39132,223734
39133,2688
39134,40275
39135,111046
39136,13583
39137,183525
39138,112750
39139,125162
39140,256305
39141,215726
39142,70530
39143,50690
39144,148715
39145,157225
39146,136330
39147,17750
39148,104488
39149,214316
39150,59494
39151,110130
39152,22311
39153,164850
39154,243670
39155,195263
39156,232148
39157,241961
39158,109135
39159,254070
39160,148893
39161,201294
39162,237403
39163,161121
39164,11396
39165,66012
39166,225558
39167,116262
39168,53623
39169,161728
39170,179437
39171,268387
39172,128148
39173,112779
39174,228090
39175,222855
39176,135962
39177,227202
39178,233379
39179,246667
39180,245535
39181,219515
39182,125204
39183,49754
39184,227042
39185,47782
39186,244768
39187,72927
39188,198323
39189,122516
39190,137316
39191,105650
39192,108231
39193,231100
39194,205241
39195,143817
39196,80416
39197,174707
39198,179359
39199,137056
39200,91934
39201,94756
39202,128437
39203,32454
39204,262010
39205,140854
39206,59673
39207,57094
39208,2075
39209,112792
39210,160034
39211,235438
39212,220254
39213,53725
39214,47791
39215,123939
39216,185153
39217,155080
39218,43223
39219,113066
39220,211188
39221,130341
39222,248854
39223,254310
39224,214387
39225,121142
39226,141476
39227,225851
39228,7749
39229,269227
39230,9020
39231,144067
39232,109505
39233,254718
39234,7990
39235,179371
39236,59540
39237,53664
39238,98167
39239,270528
39240,196732
39241,19430
39242,54587
39243,174317
39244,200144
39245,114768
39246,257017
39247,187978
39248,245307
39249,263971
39250,7709
39251,97898
39252,122468
39253,161698
39254,187087
39255,171863
39256,237109
39257,85285
39258,133607
39259,96769
39260,216691
39261,181746
39262,5646
39263,175011
39264,48577
39265,27335
39266,50002
39267,86513
39268,179234
39269,259024
39270,26085
39271,115631
39272,111044
39273,249131
39274,20556
39275,226573
39276,239667
39277,175491
39278,44581
39279,201048
39280,126105
39281,8520
39282,103688
39283,96348
39284,6141
39285,184500
39286,166914
39287,73705
39288,175161
39289,113872
39290,184701
39291,269429
39292,16374
39293,26204
39294,129480
39295,99306
39296,143842
39297,62052
39298,154929
39299,81850
39300,207428
39301,61123
39302,259050
39303,213569
39304,120213
39305,26745
39306,262821
39307,243874
39308,122312
39309,184720
39310,137086
39311,235702
39312,157116
39313,152711
39314,26758
39315,107134
39316,204616
39317,129730
39318,70956
39319,90013
39320,265978
39321,12293
39322,157137
39323,102409
39324,134086
39325,167369
39326,80779
39327,175595
39328,143816
39329,11329
39330,43260
39331,96526
39332,133415
39333,32864
39334,34075
39335,62091
39336,189819
39337,122581
39338,58246
39339,179877
39340,166840
39341,255113
39342,216985
39343,133515
39344,161689
39345,29453
39346,117062
39347,160138
39348,247837
39349,195937
39350,247832
39351,202984
39352,234388
39353,257062
39354,267860
39355,11423
39356,269848
39357,53875
39358,21966
39359,122174
39360,191750
39361,234146
39362,178727
39363,152434
39364,76416
39365,250129
39366,91153
39367,102951
39368,157312
39369,48102
39370,26104
39371,230152
39372,133041
39373,2430
39374,84499
39375,264771
39376,250255
39377,64241
39378,111710
39379,233220
39380,90992
39381,142907
39382,120973
39383,28192
39384,248698
39385,222490
39386,43780
39387,194510
39388,215508
39389,169115
39390,99729
39391,216137
39392,60830
39393,201719
39394,170747
39395,267565
39396,151879
39397,239056
39398,123556
39399,110791
39400,53833
39401,26659
39402,119750
39403,264881
39404,130346
39405,177418
39406,206094
39407,239214
39408,131524
39409,23491
39410,70776
39411,10203
39412,155610
39413,200096
39414,13993
39415,58913
39416,145591
39417,19801
39418,205144
39419,199205
39420,46826
39421,202098
39422,120726
39423,84721
39424,156714
39425,103791
39426,41635
39427,207011
39428,192446
39429,31120
39430,83575
39431,44282
39432,74800
39433,125516
39434,118973
39435,121547
39436,147968
39437,6272
39438,146949
39439,177633
39440,263668
39441,46584
39442,117139
39443,197916
39444,251142
39445,230002
39446,267559
39447,57365
39448,151781
39449,180930
39450,209377
39451,262507
39452,93239
39453,45131
39454,168641
39455,170259
39456,199175
39457,65967
39458,12652
39459,176297
39460,174569
39461,148639
39462,51598
39463,176934
39464,25320
39465,88757
39466,227951
39467,121063
39468,271008
39469,27047
39470,20143
39471,202798
39472,106096
39473,161126
39474,47412
39475,106120
39476,212201
39477,20365
39478,249476
39479,123632
39480,241252
39481,90914
39482,128107
39483,212916
39484,1706
39485,31601
39486,119710
39487,153243
39488,183460
39489,210149
39490,91384
39491,17208
39492,63030
39493,106130
39494,94702
39495,121251
39496,91207
39497,236172
39498,12496
39499,10139
39500,152111
39501,34830
39502,249677
39503,2963
39504,255778
39505,218395
39506,53675
39507,98600
39508,120971
39509,268537
39510,163955
39511,161394
39512,171133
39513,119893
39514,106387
39515,135156
39516,200894
39517,18388
39518,110346
39519,180260
39520,153069
39521,246755
39522,171102
39523,218606
39524,77558
39525,56984
39526,134897
39527,182684
39528,12420
39529,40445
39530,231834
39531,53861
39532,24716
39533,229435
39534,147091
39535,223416
39536,145355
39537,55997
39538,255718
39539,104260
39540,94098
39541,212831
39542,163978
39543,214834
39544,11607
39545,238508
39546,180208
39547,123185
39548,37001
39549,193279
39550,73207
39551,120927
39552,173181
39553,167878
39554,118534
39555,72595
39556,145211
39557,139501
39558,151082
39559,138046
39560,203800
39561,105887
39562,65288
39563,245700
39564,62771
39565,79853
39566,183995
39567,226223
39568,127149
39569,61728
39570,101208
39571,94083
39572,59166
39573,28901
39574,196237
39575,224132
39576,70428
39577,14885
39578,8672
39579,145522
39580,79393
39581,135382
39582,82886
39583,414
39584,210815
39585,145069
39586,106843
39587,249906
39588,75848
39589,89409
39590,150942
39591,158912
39592,142190
39593,255735
39594,173394
39595,222313
39596,64030
39597,174752
39598,233566
39599,174750
39600,39381
39601,70187
39602,70292
39603,125050
39604,207358
39605,28455
39606,210354
39607,120184
39608,160200
39609,230251
39610,98317
39611,212254
39612,10762
39613,27789
39614,53785
39615,78696
39616,68141
39617,161460
39618,116267
39619,80711
39620,39046
39621,20132
39622,126088
39623,10334
39624,231413
39625,155131
39626,212438
39627,93331
39628,38475
39629,93163
39630,190871
39631,125494
39632,122921
39633,78692
39634,20093
39635,121456
39636,38527
39637,2432
39638,192046
39639,212076
39640,4130
39641,205211
39642,118966
39643,203412
39644,231364
39645,109298
39646,155902
39647,229066
39648,40759
39649,230013
39650,28029
39651,33213
39652,157092
39653,226750
39654,98418
39655,116163
39656,258531
39657,103101
39658,100420
39659,212675
39660,69935
39661,108190
39662,71024
39663,19618
39664,162854
39665,39011
39666,157293
39667,120212
39668,121300
39669,270584
39670,20363
39671,188859
39672,5195
39673,227696
39674,271020
39675,263935
39676,263882
39677,109339
39678,185514
39679,120622
39680,68214
39681,158158
39682,207418
39683,93009
39684,123851
39685,33179
39686,248568
39687,156297
39688,185544
39689,249264
39690,212095
39691,162639
39692,144130
39693,254365
39694,11649
39695,131706
39696,244727
39697,84659
39698,164063
39699,60281
39700,67241
39701,221322
39702,149333
39703,197209
39704,94105
39705,152676
39706,246452
39707,217826
39708,148443
39709,167646
39710,217149
39711,139149
39712,67172
39713,18826
39714,226180
39715,16284
39716,268609
39717,144592
39718,43633
39719,269323
39720,136538
39721,97316
39722,46515
39723,37238
39724,115400
39725,216192
39726,65517
39727,63486
39728,223727
39729,202844
39730,104290
39731,24632
39732,114938
39733,44071
39734,135133
39735,165989
39736,128438
39737,145174
39738,239111
39739,171217
39740,32225
39741,262757
39742,197198
39743,7706
39744,24192
39745,35912
39746,173527
39747,108108
39748,221643
39749,48362
39750,259473
39751,90233
39752,45003
39753,243549
39754,240396
39755,75276
39756,266567
39757,4402
39758,74716
39759,262579
39760,115440
39761,22088
39762,180957
39763,58522
39764,14171
39765,73062
39766,256372
39767,217276
39768,143492
39769,129157
39770,7124
39771,260671
39772,218151
39773,254245
39774,58009
39775,88218
39776,141335
39777,150032
39778,12154
39779,239792
39780,83072
39781,135728
39782,64409
39783,198328
39784,26899
39785,22279
39786,41788
39787,242298
39788,216547
39789,80102
39790,82150
39791,196583
39792,151305
39793,100935
39794,174766
39795,95390
39796,172453
39797,59760
39798,197450
39799,218364
39800,135401
39801,246190
39802,63986
39803,136122
39804,145425
39805,146233
39806,177919
39807,133980
39808,139579
39809,136190
39810,96823
39811,95192
39812,234984
39813,43377
39814,109761
39815,36791
39816,151266
39817,104081
39818,168176
39819,8221
39820,263610
39821,7763
39822,220819
39823,97612
39824,172355
39825,37091
39826,1036
39827,85678
39828,139574
39829,269115
39830,19071
39831,140392
39832,163894
39833,143397
39834,74332
39835,64723
39836,263462
39837,269281
39838,99634
39839,147521
39840,55610
39841,80112
39842,48471
39843,137604
39844,114587
39845,4662
39846,169094
39847,115031
39848,244829
39849,56019
39850,18490
39851,27313
39852,130326
39853,113009
39854,220286
39855,97815
39856,140762
39857,85367
39858,233386
39859,56533
39860,109655
39861,143957
39862,14554
39863,198194
39864,268733
39865,138910
39866,126229
39867,175710
39868,235711
39869,12416
39870,138643
39871,93908
39872,145831
39873,44402
39874,269269
39875,245605
39876,265619
39877,235610
39878,45756
39879,220262
39880,35857
39881,240842
39882,234510
39883,172771
39884,256942
39885,49510
39886,171992
39887,133117
39888,66189
39889,7229
39890,219067
39891,239523
39892,244848
39893,240640
39894,107791
39895,64742
39896,57620
39897,132992
39898,26724
39899,94006
39900,134971
39901,138556
39902,14971
39903,220947
39904,203524
39905,105030
39906,245863
39907,97419
39908,74204
39909,133502
39910,221673
39911,77381
39912,180814
39913,94310
39914,25116
39915,138554
39916,151066
39917,254524
39918,172101
39919,74962
39920,247703
39921,176575
39922,234007
39923,64115
39924,41164
39925,151038
39926,258862
39927,242908
39928,24223
39929,115480
39930,131339
39931,235807
39932,87992
39933,66366
39934,196457
39935,84170
39936,137189
39937,91701
39938,11498
39939,257554
39940,128691
39941,245788
39942,85390
39943,15444
39944,100855
39945,226423
39946,140727
39947,54874
39948,24597
39949,56627
39950,179890
39951,128677
39952,99600
39953,67549
39954,21687
39955,262662
39956,201873
39957,188269
39958,105044
39959,34955
39960,230175
39961,60155
39962,122128
39963,105980
39964,108808
39965,9147
39966,225770
39967,134570
39968,172880
39969,270206
39970,4951
39971,195292
39972,68161
39973,166569
39974,259419
39975,181190
39976,27854
39977,23831
39978,26932
39979,174571
39980,99394
39981,92127
39982,75825
39983,268099
39984,146210
39985,243129
39986,89243
39987,149687
39988,74569
39989,144945
39990,65632
39991,103181
39992,89133
39993,212660
39994,145212
39995,140732
39996,179512
39997,200318
39998,130328
39999,106391
40000,88581
40001,45533
40002,165336
40003,72610
40004,230431
40005,205668
40006,99503
40007,181929
40008,249265
40009,36347
40010,222734
40011,102946
40012,75517
40013,194203
40014,190469
40015,266577
40016,60336
40017,3546
40018,267067
40019,265439
40020,179934
40021,216713
40022,161885
40023,192295
40024,202260
40025,249408
40026,130273
40027,86227
40028,12433
40029,30935
40030,130180
40031,216784
40032,209170
40033,207087
40034,12379
40035,157036
40036,156928
40037,96684
40038,190535
40039,227435
40040,166912
40041,150550
40042,152146
40043,174280
40044,253562
40045,230229
40046,61228
40047,172959
40048,44975
40049,256117
40050,66553
40051,35837
40052,134025
40053,53212
40054,234203
40055,202003
40056,251985
40057,100773
40058,13669
40059,134140
40060,98204
40061,59167
40062,61245
40063,246347
40064,43263
40065,157391
40066,64344
40067,259428
40068,198514
40069,198983
40070,245384
40071,236343
40072,179260
40073,98887
40074,76842
40075,198986
40076,199688
40077,49314
40078,150207
40079,64493
40080,145133
40081,204076
40082,55813
40083,224287
40084,36573
40085,269827
40086,141117
40087,24136
40088,114623
40089,26822
40090,88433
40091,256466
40092,251910
40093,46809
40094,124142
40095,48851
40096,41567
40097,23375
40098,51753
40099,265820
40100,196223
40101,227193
40102,90029
40103,46023
40104,198056
40105,11622
40106,57455
40107,147362
40108,235161
40109,86454
40110,137999
40111,78529
40112,270333
40113,184201
40114,51957
40115,231801
40116,197316
40117,139221
40118,105290
40119,110849
40120,221651
40121,85767
40122,62972
40123,196138
40124,4537
40125,41627
40126,180637
40127,76737
40128,196072
40129,218378
40130,223817
40131,105551
40132,136351
40133,266798
40134,136444
40135,245038
40136,67185
40137,115583
40138,84338
40139,207414
40140,154103
40141,83362
40142,127485
40143,219958
40144,154360
40145,120876
40146,260456
40147,38025
40148,185313
40149,1256
40150,255530
40151,47488
40152,47361
40153,67696
40154,270672
40155,14443
40156,210619
40157,263127
40158,120761
40159,213176
40160,52632
40161,28181
40162,4218
40163,108669
40164,264665
40165,254688
40166,80080
40167,235374
40168,180776
40169,57648
40170,120816
40171,92047
40172,63369
40173,213157
40174,125782
40175,90104
40176,248505
40177,29833
40178,78535
40179,79890
40180,52674
40181,34622
40182,72012
40183,159895
40184,100321
40185,54902
40186,5351
40187,106906
40188,75851
40189,37846
40190,229646
40191,20950
40192,100313
40193,252258
40194,240609
40195,125828
40196,209302
40197,168527
40198,34575
40199,212134
40200,62397
40201,141282
40202,5776
40203,66837
40204,162829
40205,21099
40206,162840
40207,210064
40208,41884
40209,135207
40210,90605
40211,185909
40212,237486
40213,214465
40214,261940
40215,34374
40216,95434
40217,235645
40218,178014
40219,185118
40220,79547
40221,271086
40222,245223
40223,201238
40224,92429
40225,39852
40226,142983
40227,56445
40228,37927
40229,214645
40230,94746
40231,8134
40232,226888
40233,227657
40234,40953
40235,204380
40236,73156
40237,161438
40238,46273
40239,132241
40240,52026
40241,227664
40242,40189
40243,233148
40244,185192
40245,183013
40246,203464
40247,67822
40248,33798
40249,218132
40250,256382
40251,105851
40252,135930
40253,226094
40254,247120
40255,5161
40256,172388
40257,197449
40258,270645
40259,59740
40260,115298
40261,51453
40262,242101
40263,94936
40264,169515
40265,185248
40266,259671
40267,139420
40268,177232
40269,84252
40270,84803
40271,234948
40272,226754
40273,269048
40274,79695
40275,159296
40276,43676
40277,13990
40278,164465
40279,116893
40280,97064
40281,25597
40282,260995
40283,177595
40284,264182
40285,60893
40286,97543
40287,41760
40288,89596
40289,47814
40290,143459
40291,16355
40292,110766
40293,256726
40294,135668
40295,94400
40296,146339
40297,203698
40298,24405
40299,34102
40300,249758
40301,151643
40302,108884
40303,9669
40304,132303
40305,180767
40306,15865
40307,151341
40308,141412
40309,180528
40310,58649
40311,244550
40312,103080
40313,77808
40314,151249
40315,69031
40316,201973
40317,30270
40318,58597
40319,6275
40320,99337
40321,22539
40322,146104
40323,24367
40324,123234
40325,146142
40326,75828
40327,42793
40328,257130
40329,261826
40330,180757
40331,244139
40332,90293
40333,166180
40334,102998
40335,65037
40336,7099
40337,131595
40338,56289
40339,173928
40340,173761
40341,202212
40342,58689
40343,258482
40344,161954
40345,170723
40346,132544
40347,244619
40348,141543
40349,215745
40350,122998
40351,206122
40352,269404
40353,17755
40354,39589
40355,10134
40356,78493
40357,148539
40358,63572
40359,7170
40360,204559
40361,198290
40362,99782
40363,136587
40364,109254
40365,1095
40366,218556
40367,44007
40368,105812
40369,121319
40370,47876
40371,121590
40372,161324
40373,92792
40374,13991
40375,190188
40376,47836
40377,265709
40378,219846
40379,10247
40380,109164
40381,266727
40382,116670
40383,14016
40384,94155
40385,84833
40386,102773
40387,229908
40388,77405
40389,241661
40390,189951
40391,219156
40392,14656
40393,169112
40394,120169
40395,4200
40396,175931
40397,95587
40398,169270
40399,23204
40400,176740
40401,120358
40402,175478
40403,255596
40404,62416
40405,251544
40406,47149
40407,169420
40408,91214
40409,82982
40410,92858
40411,176294
40412,80744
40413,189291
40414,84666
40415,139158
40416,72241
40417,175076
40418,6356
40419,265855
40420,147454
40421,158195
40422,169652
40423,139021
40424,57572
40425,235319
40426,264247
40427,52977
40428,105125
40429,206377
40430,133928
40431,159108
40432,69364
40433,83709
40434,98895
40435,13526
40436,217154
40437,13584
40438,48314
40439,146552
40440,133938
40441,122377
40442,260051
40443,222784
40444,263615
40445,75244
40446,150093
40447,100201
40448,243682
40449,255221
40450,250180
40451,161871
40452,15612
40453,210193
40454,104774
40455,122884
40456,99624
40457,197855
40458,211771
40459,195399
40460,80565
40461,104823
40462,34074
40463,179468
40464,170414
40465,96600
40466,210222
40467,43225
40468,86289
40469,256563
40470,94097
40471,102452
40472,3938
40473,236175
40474,167873
40475,110508
40476,134970
40477,135009
40478,203970
40479,89211
40480,135062
40481,178253
40482,198381
40483,149402
40484,43578
40485,149384
40486,69714
40487,134832
40488,96301
40489,33865
40490,107513
40491,194863
40492,96380
40493,104949
40494,203812
40495,113783
40496,217457
40497,140372
40498,211516
40499,109307
40500,7130
40501,48089
40502,122059
40503,95421
40504,3471
40505,122026
40506,131480
40507,229170
40508,4012
40509,71169
40510,221204
40511,71355
40512,86726
40513,201105
40514,197532
40515,9128
40516,182842
40517,182795
40518,172874
40519,12107
40520,182741
40521,118437
40522,226950
40523,88352
40524,81374
40525,4014
40526,159697
40527,268945
40528,55534
40529,29659
40530,18991
40531,164552
40532,45818
40533,212835
40534,231091
40535,183163
40536,153329
40537,79163
40538,66854
40539,183064
40540,111760
40541,90775
40542,36690
40543,111815
40544,212631
40545,104052
40546,196446
40547,4746
40548,83188
40549,145292
40550,124234
40551,269157
40552,116149
40553,12422
40554,145280
40555,130306
40556,269176
40557,165600
40558,162308
40559,162301
40560,12527
40561,268373
40562,90854
40563,214954
40564,38342
40565,152825
40566,49352
40567,142708
40568,129424
40569,205356
40570,221039
40571,100712
40572,191082
40573,238569
40574,245882
40575,40588
40576,215283
40577,12314
40578,142345
40579,92090
40580,108920
40581,95128
40582,261427
40583,191846
40584,271118
40585,99437
40586,163695
40587,8271
40588,86676
40589,103659
40590,117733
40591,231673
40592,82570
40593,127045
40594,106735
40595,108117
40596,37664
40597,248031
40598,67862
40599,259637
40600,268997
40601,271122
40602,59554
40603,97906
40604,71703
40605,72914
40606,248195
40607,111562
40608,226630
40609,115599
40610,103589
40611,50160
40612,54634
40613,41260
40614,171842
40615,54361
40616,196092
40617,248797
40618,98047
40619,79844
40620,197437
40621,127795
40622,67094
40623,81250
40624,32719
40625,71472
40626,34518
40627,6941
40628,232104
40629,27082
40630,221456
40631,24025
40632,214324
40633,214083
40634,111653
40635,41509
40636,270323
40637,127259
40638,221629
40639,90738
40640,237361
40641,207526
40642,127434
40643,127535
40644,117502
40645,33032
40646,71573
40647,127611
40648,231957
40649,108089
40650,38115
40651,58984
40652,120253
40653,32278
40654,266610
40655,23744
40656,53644
40657,78793
40658,86141
40659,28143
40660,46590
40661,50868
40662,104398
40663,131393
40664,210039
40665,151688
40666,173720
40667,261021
40668,85564
40669,202747
40670,263279
40671,131281
40672,93885
40673,131407
40674,118862
40675,141908
40676,151878
40677,97160
40678,187142
40679,42674
40680,42599
40681,45258
40682,249650
40683,181027
40684,107792
40685,245034
40686,173487
40687,181033
40688,215762
40689,187365
40690,24127
40691,180650
40692,66615
40693,211573
40694,125816
40695,72768
40696,17782
40697,244762
40698,8105
40699,174409
40700,37057
40701,97747
40702,199033
40703,198248
40704,253232
40705,19588
40706,163934
40707,6638
40708,174942
40709,110465
40710,224403
40711,265540
40712,44083
40713,43878
40714,122188
40715,188467
40716,27300
40717,48863
40718,180355
40719,197562
40720,262675
40721,5247
40722,155585
40723,18105
40724,139898
40725,172068
40726,185412
40727,53939
40728,48305
40729,238389
40730,95988
40731,228715
40732,10031
40733,256112
40734,196910
40735,125289
40736,99967
40737,27391
40738,54801
40739,238819
40740,188013
40741,155300
40742,1722
40743,34101
40744,48325
40745,67889
40746,136052
40747,265861
40748,260685
40749,222946
40750,37062
40751,246281
40752,225693
40753,75247
40754,246268
40755,246256
40756,58930
40757,95526
40758,77390
40759,142839
40760,114276
40761,54909
40762,167346
40763,203321
40764,143330
40765,46041
40766,152816
40767,163806
40768,247777
40769,258815
40770,31200
40771,250396
40772,225740
40773,149844
40774,52009
40775,26381
40776,172700
40777,118293
40778,6965
40779,15767
40780,48731
40781,221940
40782,91100
40783,7450
40784,223838
40785,131060
40786,174626
40787,197736
40788,105946
40789,41976
40790,207330
40791,40939
40792,255151
40793,207379
40794,43888
40795,141953
40796,77455
40797,67236
40798,208531
40799,121093
40800,107004
40801,17730
40802,100149
40803,104556
40804,218448
40805,47991
40806,86430
40807,45979
40808,131959
40809,194581
40810,161417
40811,213956
40812,31687
40813,125196
40814,93450
40815,210544
40816,148714
40817,68740
40818,135016
40819,222069
40820,140021
40821,20876
40822,100269
40823,246421
40824,90796
40825,186079
40826,47027
40827,15859
40828,214741
40829,197921
40830,128285
40831,232464
40832,107267
40833,27853
40834,1856
40835,56823
40836,64243
40837,17352
40838,16180
40839,33034
40840,216379
40841,117364
40842,142866
40843,153123
40844,190322
40845,242469
40846,163974
40847,39602
40848,200928
40849,192859
40850,120003
40851,33965
40852,38098
40853,134750
40854,199207
40855,195095
40856,224130
40857,131245
40858,89382
40859,107966
40860,7783
40861,82466
40862,128863
40863,210142
40864,161506
40865,12669
40866,125711
40867,167761
40868,213867
40869,104590
40870,269978
40871,35133
40872,172064
40873,124061
40874,117678
40875,206393
40876,9928
40877,110729
40878,125405
40879,86416
40880,203126
40881,194916
40882,12427
40883,238662
40884,57130
40885,147607
40886,230404
40887,195002
40888,219175
40889,62583
40890,169516
40891,140993
40892,77041
40893,90432
40894,76516
40895,228352
40896,233821
40897,23030
40898,76582
40899,169554
40900,180204
40901,28105
40902,119475
40903,152321
40904,226767
40905,174782
40906,133113
40907,152285
40908,75454
40909,102981
40910,237461
40911,116387
40912,44309
40913,175827
40914,45233
40915,259155
40916,44356
40917,94384
40918,259834
40919,181538
40920,269384
40921,102579
40922,138234
40923,175458
40924,42918
40925,99564
40926,132548
40927,90861
40928,103196
40929,124097
40930,7750
40931,248236
40932,194368
40933,98785
40934,30431
40935,258312
40936,31385
40937,48915
40938,269222
40939,185141
40940,209213
40941,228194
40942,170620
40943,171917
40944,51005
40945,223986
40946,60493
40947,188755
40948,248318
40949,202194
40950,44532
40951,206973
40952,188693
40953,114645
40954,145802
40955,40394
40956,159203
40957,90430
40958,132603
40959,104435
40960,54590
40961,38514
40962,11806
40963,126058
40964,229208
40965,45148
40966,175472
40967,130507
40968,181691
40969,42433
40970,268011
40971,223528
40972,63117
40973,161759
40974,245846
40975,13438
40976,245840
40977,30130
40978,17518
40979,130816
40980,229000
40981,210446
40982,41041
40983,5958
40984,2956
40985,164463
40986,248002
40987,185340
40988,213579
40989,224674
40990,110693
40991,4196
40992,260516
40993,260918
40994,177764
40995,41354
40996,142527
40997,220145
40998,256775
40999,190463
41000,67869
41001,36827
41002,79694
41003,176120
41004,113995
41005,185349
41006,126513
41007,129715
41008,181914
41009,148052
41010,80139
41011,35045
41012,8887
41013,222711
41014,150511
41015,15074
41016,162233
41017,196949
41018,235751
41019,26181
41020,174854
41021,203586
41022,158392
41023,44567
41024,124576
41025,179573
41026,209162
41027,245749
41028,5408
41029,64732
41030,60441
41031,40037
41032,90528
41033,112321
41034,270121
41035,212530
41036,208120
41037,109187
41038,160371
41039,212887
41040,137320
41041,244807
41042,54101
41043,265716
41044,69846
41045,220100
41046,181779
41047,133358
41048,179565
41049,129864
41050,89871
41051,5000
41052,82460
41053,32336
41054,139412
41055,57120
41056,31365
41057,218386
41058,177319
41059,183936
41060,33177
41061,209112
41062,77492
41063,258369
41064,41690
41065,38148
41066,106641
41067,131729
41068,63791
41069,72282
41070,26489
41071,91373
41072,143564
41073,79006
41074,70639
41075,203045
41076,38138
41077,139465
41078,247328
41079,206097
41080,172337
41081,162230
41082,236819
41083,156677
41084,28811
41085,86487
41086,187261
41087,241128
41088,137778
41089,11447
41090,151731
41091,23182
41092,117736
41093,82346
41094,158331
41095,194679
41096,204700
41097,235794
41098,105786
41099,72937
41100,112742
41101,162211
41102,265878
41103,254087
41104,223522
41105,147511
41106,511
41107,7191
41108,259256
41109,67650
41110,226438
41111,125995
41112,235489
41113,198158
41114,87021
41115,110269
41116,27559
41117,138551
41118,155063
41119,7225
41120,271121
41121,89990
41122,103576
41123,7214
41124,144213
41125,23211
41126,138349
41127,138228
41128,75480
41129,57843
41130,147777
41131,253334
41132,138135
41133,2524
41134,115593
41135,141720
41136,221736
41137,259625
41138,107130
41139,57730
41140,173699
41141,98388
41142,256798
41143,237370
41144,11615
41145,63448
41146,184136
41147,95899
41148,121006
41149,82248
41150,270964
41151,41565
41152,256265
41153,131643
41154,143768
41155,63522
41156,136606
41157,235110
41158,139286
41159,154134
41160,125653
41161,63547
41162,115411
41163,110296
41164,136509
41165,35003
41166,76925
41167,177070
41168,27196
41169,231836
41170,15861
41171,189399
41172,51342
41173,266777
41174,202642
41175,16737
41176,189872
41177,67421
41178,57500
41179,212193
41180,257903
41181,221882
41182,233413
41183,266429
41184,131310
41185,237407
41186,45230
41187,19212
41188,148329
41189,241575
41190,49977
41191,143862
41192,27290
41193,36473
41194,91299
41195,218602
41196,63407
41197,5844
41198,270268
41199,151652
41200,122281
41201,178871
41202,42841
41203,255056
41204,122913
41205,174439
41206,227328
41207,64400
41208,100615
41209,69521
41210,265101
41211,90554
41212,134168
41213,94810
41214,48248
41215,224451
41216,42116
41217,209242
41218,270185
41219,96062
41220,3630
41221,268340
41222,97327
41223,150107
41224,85657
41225,49354
41226,48670
41227,75198
41228,72391
41229,39916
41230,22022
41231,150635
41232,246404
41233,190704
41234,181193
41235,37808
41236,270795
41237,238856
41238,64820
41239,13838
41240,110199
41241,108849
41242,222292
41243,182808
41244,3755
41245,238849
41246,227311
41247,170275
41248,216370
41249,245610
41250,191317
41251,259762
41252,265584
41253,32291
41254,254402
41255,4363
41256,188144
41257,130179
41258,110324
41259,79000
41260,201438
41261,181676
41262,222297
41263,4538
41264,1342
41265,245946
41266,23796
41267,92152
41268,215314
41269,95351
41270,108893
41271,94010
41272,97270
41273,80322
41274,81863
41275,18213
41276,650
41277,79144
41278,239606
41279,150391
41280,108520
41281,64668
41282,4498
41283,12319
41284,254955
41285,259013
41286,263150
41287,43107
41288,207953
41289,187862
41290,129813
41291,113992
41292,66344
41293,129379
41294,250310
41295,258431
41296,216811
41297,237023
41298,42998
41299,150159
41300,118715
41301,220437
41302,208299
41303,264056
41304,56706
41305,45649
41306,209418
41307,22087
41308,220086
41309,157101
41310,122416
41311,129953
41312,129548
41313,257302
41314,116486
41315,255832
41316,64566
41317,45628
41318,61129
41319,124280
41320,150519
41321,197605
41322,132956
41323,85361
41324,194019
41325,229970
41326,17883
41327,245070
41328,185813
41329,3422
41330,217976
41331,59019
41332,92484
41333,159214
41334,92452
41335,111277
41336,149254
41337,69801
41338,252376
41339,40389
41340,257072
41341,128267
41342,128269
41343,47873
41344,58468
41345,254863
41346,17399
41347,32179
41348,149670
41349,135334
41350,252716
