,idx
2360,168748
2361,182432
2362,12164
2363,113592
2364,30864
2365,103000
2366,268393
2367,40143
2368,151705
2369,119380
2370,116678
2371,167359
2372,74590
2373,264838
2374,196481
2375,40853
2376,244463
2377,249969
2378,258269
2379,159786
2380,240481
2381,258672
2382,74193
2383,174519
2384,210296
2385,253601
2386,78163
2387,110771
2388,94042
2389,173558
2390,267012
2391,84566
2392,156745
2393,210789
2394,101
2395,7777
2396,103986
2397,269603
2398,106117
2399,189450
2400,252543
2401,209861
2402,133916
2403,200461
2404,254090
2405,188546
2406,25834
2407,177564
2408,240387
2409,214562
2410,139004
2411,100750
2412,72333
2413,128785
2414,192679
2415,74621
2416,96809
2417,156319
2418,112471
2419,145927
2420,41210
2421,240406
2422,207519
2423,2897
2424,316
2425,125522
2426,156990
2427,60706
2428,172010
2429,187756
2430,166153
2431,266147
2432,82333
2433,225883
2434,256192
2435,191896
2436,136584
2437,133518
2438,98688
2439,231930
2440,24881
2441,249407
2442,207113
2443,206593
2444,258024
2445,219358
2446,198202
2447,107065
2448,248062
2449,135905
2450,77862
2451,104994
2452,256146
2453,32939
2454,21081
2455,121381
2456,263825
2457,70505
2458,62709
2459,58231
2460,79273
2461,167366
2462,146512
2463,228121
2464,68704
2465,8000
2466,147940
2467,228656
2468,143284
2469,49491
2470,14684
2471,11979
2472,187622
2473,109938
2474,149810
2475,244094
2476,174051
2477,84781
2478,205734
2479,82289
2480,164650
2481,246248
2482,216016
2483,241995
2484,239144
2485,266041
2486,116894
2487,252977
2488,49302
2489,75256
2490,135011
2491,150656
2492,198262
2493,188435
2494,254656
